Method Time Sample
Adicionar-Hot 54739 377000
Adicionar-Hot 58137 378000
Adicionar-Hot 55990 379000
Adicionar-Hot 59862 380000
Adicionar-Hot 55559 381000
Adicionar-Hot 58307 382000
Adicionar-Hot 56236 383000
Adicionar-Hot 61018 384000
Adicionar-Hot 56783 385000
Adicionar-Hot 59269 386000
Adicionar-Hot 56523 387000
Adicionar-Hot 60090 388000
Adicionar-Hot 57545 389000
Adicionar-Hot 62839 390000
Adicionar-Hot 58132 391000
Adicionar-Hot 63254 392000
Adicionar-Hot 58407 393000
Adicionar-Hot 61526 394000
Adicionar-Hot 57972 395000
Adicionar-Hot 60806 396000
Adicionar-Hot 58517 397000
Adicionar-Hot 61963 398000
Adicionar-Hot 58280 399000
Adicionar-Hot 65944 400000
Adicionar-Hot 59135 401000
Adicionar-Hot 62180 402000
Adicionar-Hot 59204 403000
Adicionar-Hot 62957 404000
Adicionar-Hot 59151 405000
Adicionar-Hot 63422 406000
Adicionar-Hot 59850 407000
Adicionar-Hot 64330 408000
Adicionar-Hot 61344 409000
Adicionar-Hot 62952 410000
Adicionar-Hot 60603 411000
Adicionar-Hot 63254 412000
Adicionar-Hot 60374 413000
Adicionar-Hot 63162 414000
Adicionar-Hot 60086 415000
Adicionar-Hot 64913 416000
Adicionar-Hot 60525 417000
Adicionar-Hot 63764 418000
Adicionar-Hot 63282 419000
Adicionar-Hot 63362 420000
Adicionar-Hot 62204 421000
Adicionar-Hot 64315 422000
Adicionar-Hot 65735 423000
Adicionar-Hot 64559 424000
Adicionar-Hot 63340 425000
Adicionar-Hot 65258 426000
Adicionar-Hot 63757 427000
Adicionar-Hot 66207 428000
Adicionar-Hot 65238 429000
Adicionar-Hot 64796 430000
Adicionar-Hot 66956 431000
Adicionar-Hot 64481 432000
Adicionar-Hot 65360 433000
Adicionar-Hot 64617 434000
Adicionar-Hot 63788 435000
Adicionar-Hot 66034 436000
Adicionar-Hot 67869 437000
Adicionar-Hot 67780 438000
Adicionar-Hot 66586 439000
Adicionar-Hot 66431 440000
Adicionar-Hot 65749 441000
Adicionar-Hot 66587 442000
Adicionar-Hot 65514 443000
Adicionar-Hot 65242 444000
Adicionar-Hot 65663 445000
Adicionar-Hot 68930 446000
Adicionar-Hot 67421 447000
Adicionar-Hot 65298 448000
Adicionar-Hot 69453 449000
Adicionar-Hot 79940 450000
Adicionar-Hot 68369 451000
Adicionar-Hot 68274 452000
Adicionar-Hot 70504 453000
Adicionar-Hot 70463 454000
Adicionar-Hot 67768 455000
Adicionar-Hot 67836 456000
Adicionar-Hot 68172 457000
Adicionar-Hot 69999 458000
Adicionar-Hot 68331 459000
Adicionar-Hot 70981 460000
Adicionar-Hot 68455 461000
Adicionar-Hot 71052 462000
Adicionar-Hot 69164 463000
Adicionar-Hot 69209 464000
Adicionar-Hot 70942 465000
Adicionar-Hot 69678 466000
Adicionar-Hot 72176 467000
Adicionar-Hot 71068 468000
Adicionar-Hot 68689 469000
Adicionar-Hot 70689 470000
Adicionar-Hot 71048 471000
Adicionar-Hot 70688 472000
Adicionar-Hot 73789 473000
Adicionar-Hot 72646 474000
Adicionar-Hot 72831 475000
Adicionar-Hot 70484 476000
Adicionar-Hot 71564 477000
Adicionar-Hot 70133 478000
Adicionar-Hot 75113 479000
Adicionar-Hot 73232 480000
Adicionar-Hot 72180 481000
Adicionar-Hot 73378 482000
Adicionar-Hot 70999 483000
Adicionar-Hot 72754 484000
Adicionar-Hot 70475 485000
Adicionar-Hot 73454 486000
Adicionar-Hot 88178 487000
Adicionar-Hot 77784 488000
Adicionar-Hot 74716 489000
Adicionar-Hot 75531 490000
Adicionar-Hot 75463 491000
Adicionar-Hot 75794 492000
Adicionar-Hot 76920 493000
Adicionar-Hot 75972 494000
Adicionar-Hot 76703 495000
Adicionar-Hot 75815 496000
Adicionar-Hot 76809 497000
Adicionar-Hot 77426 498000
Adicionar-Hot 79127 499000
Adicionar-Hot 76697 500000
Adicionar-Hot-OTIMIZADO 0 1000
Adicionar-Hot-OTIMIZADO 0 2000
Adicionar-Hot-OTIMIZADO 0 3000
Adicionar-Hot-OTIMIZADO 0 4000
Adicionar-Hot-OTIMIZADO 0 5000
Adicionar-Hot-OTIMIZADO 0 6000
Adicionar-Hot-OTIMIZADO 0 7000
Adicionar-Hot-OTIMIZADO 0 8000
Adicionar-Hot-OTIMIZADO 0 9000
Adicionar-Hot-OTIMIZADO 0 10000
Adicionar-Hot-OTIMIZADO 0 11000
Adicionar-Hot-OTIMIZADO 0 12000
Adicionar-Hot-OTIMIZADO 0 13000
Adicionar-Hot-OTIMIZADO 0 14000
Adicionar-Hot-OTIMIZADO 0 15000
Adicionar-Hot-OTIMIZADO 0 16000
Adicionar-Hot-OTIMIZADO 0 17000
Adicionar-Hot-OTIMIZADO 0 18000
Adicionar-Hot-OTIMIZADO 0 19000
Adicionar-Hot-OTIMIZADO 0 20000
Adicionar-Hot-OTIMIZADO 0 21000
Adicionar-Hot-OTIMIZADO 0 22000
Adicionar-Hot-OTIMIZADO 0 23000
Adicionar-Hot-OTIMIZADO 0 24000
Adicionar-Hot-OTIMIZADO 0 25000
Adicionar-Hot-OTIMIZADO 0 26000
Adicionar-Hot-OTIMIZADO 0 27000
Adicionar-Hot-OTIMIZADO 0 28000
Adicionar-Hot-OTIMIZADO 0 29000
Adicionar-Hot-OTIMIZADO 0 30000
Adicionar-Hot-OTIMIZADO 0 31000
Adicionar-Hot-OTIMIZADO 0 32000
Adicionar-Hot-OTIMIZADO 0 33000
Adicionar-Hot-OTIMIZADO 0 34000
Adicionar-Hot-OTIMIZADO 0 35000
Adicionar-Hot-OTIMIZADO 0 36000
Adicionar-Hot-OTIMIZADO 0 37000
Adicionar-Hot-OTIMIZADO 0 38000
Adicionar-Hot-OTIMIZADO 0 39000
Adicionar-Hot-OTIMIZADO 0 40000
Adicionar-Hot-OTIMIZADO 0 41000
Adicionar-Hot-OTIMIZADO 0 42000
Adicionar-Hot-OTIMIZADO 0 43000
Adicionar-Hot-OTIMIZADO 0 44000
Adicionar-Hot-OTIMIZADO 0 45000
Adicionar-Hot-OTIMIZADO 0 46000
Adicionar-Hot-OTIMIZADO 0 47000
Adicionar-Hot-OTIMIZADO 0 48000
Adicionar-Hot-OTIMIZADO 0 49000
Adicionar-Hot-OTIMIZADO 0 50000
Adicionar-Hot-OTIMIZADO 0 51000
Adicionar-Hot-OTIMIZADO 0 52000
Adicionar-Hot-OTIMIZADO 0 53000
Adicionar-Hot-OTIMIZADO 0 54000
Adicionar-Hot-OTIMIZADO 0 55000
Adicionar-Hot-OTIMIZADO 0 56000
Adicionar-Hot-OTIMIZADO 0 57000
Adicionar-Hot-OTIMIZADO 0 58000
Adicionar-Hot-OTIMIZADO 0 59000
Adicionar-Hot-OTIMIZADO 0 60000
Adicionar-Hot-OTIMIZADO 0 61000
Adicionar-Hot-OTIMIZADO 0 62000
Adicionar-Hot-OTIMIZADO 0 63000
Adicionar-Hot-OTIMIZADO 0 64000
Adicionar-Hot-OTIMIZADO 0 65000
Adicionar-Hot-OTIMIZADO 0 66000
Adicionar-Hot-OTIMIZADO 0 67000
Adicionar-Hot-OTIMIZADO 0 68000
Adicionar-Hot-OTIMIZADO 0 69000
Adicionar-Hot-OTIMIZADO 0 70000
Adicionar-Hot-OTIMIZADO 0 71000
Adicionar-Hot-OTIMIZADO 0 72000
Adicionar-Hot-OTIMIZADO 0 73000
Adicionar-Hot-OTIMIZADO 0 74000
Adicionar-Hot-OTIMIZADO 0 75000
Adicionar-Hot-OTIMIZADO 0 76000
Adicionar-Hot-OTIMIZADO 0 77000
Adicionar-Hot-OTIMIZADO 0 78000
Adicionar-Hot-OTIMIZADO 0 79000
Adicionar-Hot-OTIMIZADO 0 80000
Adicionar-Hot-OTIMIZADO 0 81000
Adicionar-Hot-OTIMIZADO 0 82000
Adicionar-Hot-OTIMIZADO 0 83000
Adicionar-Hot-OTIMIZADO 0 84000
Adicionar-Hot-OTIMIZADO 0 85000
Adicionar-Hot-OTIMIZADO 0 86000
Adicionar-Hot-OTIMIZADO 0 87000
Adicionar-Hot-OTIMIZADO 0 88000
Adicionar-Hot-OTIMIZADO 0 89000
Adicionar-Hot-OTIMIZADO 0 90000
Adicionar-Hot-OTIMIZADO 0 91000
Adicionar-Hot-OTIMIZADO 0 92000
Adicionar-Hot-OTIMIZADO 0 93000
Adicionar-Hot-OTIMIZADO 0 94000
Adicionar-Hot-OTIMIZADO 0 95000
Adicionar-Hot-OTIMIZADO 0 96000
Adicionar-Hot-OTIMIZADO 0 97000
Adicionar-Hot-OTIMIZADO 0 98000
Adicionar-Hot-OTIMIZADO 0 99000
Adicionar-Hot-OTIMIZADO 0 100000
Adicionar-Hot-OTIMIZADO 0 101000
Adicionar-Hot-OTIMIZADO 0 102000
Adicionar-Hot-OTIMIZADO 0 103000
Adicionar-Hot-OTIMIZADO 0 104000
Adicionar-Hot-OTIMIZADO 0 105000
Adicionar-Hot-OTIMIZADO 0 106000
Adicionar-Hot-OTIMIZADO 0 107000
Adicionar-Hot-OTIMIZADO 0 108000
Adicionar-Hot-OTIMIZADO 0 109000
Adicionar-Hot-OTIMIZADO 0 110000
Adicionar-Hot-OTIMIZADO 0 111000
Adicionar-Hot-OTIMIZADO 0 112000
Adicionar-Hot-OTIMIZADO 0 113000
Adicionar-Hot-OTIMIZADO 0 114000
Adicionar-Hot-OTIMIZADO 0 115000
Adicionar-Hot-OTIMIZADO 0 116000
Adicionar-Hot-OTIMIZADO 0 117000
Adicionar-Hot-OTIMIZADO 0 118000
Adicionar-Hot-OTIMIZADO 0 119000
Adicionar-Hot-OTIMIZADO 0 120000
Adicionar-Hot-OTIMIZADO 0 121000
Adicionar-Hot-OTIMIZADO 0 122000
Adicionar-Hot-OTIMIZADO 0 123000
Adicionar-Hot-OTIMIZADO 0 124000
Adicionar-Hot-OTIMIZADO 0 125000
Adicionar-Hot-OTIMIZADO 0 126000
Adicionar-Hot-OTIMIZADO 0 127000
Adicionar-Hot-OTIMIZADO 0 128000
Adicionar-Hot-OTIMIZADO 0 129000
Adicionar-Hot-OTIMIZADO 0 130000
Adicionar-Hot-OTIMIZADO 0 131000
Adicionar-Hot-OTIMIZADO 0 132000
Adicionar-Hot-OTIMIZADO 0 133000
Adicionar-Hot-OTIMIZADO 0 134000
Adicionar-Hot-OTIMIZADO 0 135000
Adicionar-Hot-OTIMIZADO 0 136000
Adicionar-Hot-OTIMIZADO 0 137000
Adicionar-Hot-OTIMIZADO 0 138000
Adicionar-Hot-OTIMIZADO 0 139000
Adicionar-Hot-OTIMIZADO 0 140000
Adicionar-Hot-OTIMIZADO 0 141000
Adicionar-Hot-OTIMIZADO 0 142000
Adicionar-Hot-OTIMIZADO 0 143000
Adicionar-Hot-OTIMIZADO 0 144000
Adicionar-Hot-OTIMIZADO 0 145000
Adicionar-Hot-OTIMIZADO 0 146000
Adicionar-Hot-OTIMIZADO 0 147000
Adicionar-Hot-OTIMIZADO 0 148000
Adicionar-Hot-OTIMIZADO 0 149000
Adicionar-Hot-OTIMIZADO 0 150000
Adicionar-Hot-OTIMIZADO 0 151000
Adicionar-Hot-OTIMIZADO 0 152000
Adicionar-Hot-OTIMIZADO 0 153000
Adicionar-Hot-OTIMIZADO 0 154000
Adicionar-Hot-OTIMIZADO 0 155000
Adicionar-Hot-OTIMIZADO 0 156000
Adicionar-Hot-OTIMIZADO 0 157000
Adicionar-Hot-OTIMIZADO 0 158000
Adicionar-Hot-OTIMIZADO 0 159000
Adicionar-Hot-OTIMIZADO 0 160000
Adicionar-Hot-OTIMIZADO 0 161000
Adicionar-Hot-OTIMIZADO 0 162000
Adicionar-Hot-OTIMIZADO 0 163000
Adicionar-Hot-OTIMIZADO 0 164000
Adicionar-Hot-OTIMIZADO 0 165000
Adicionar-Hot-OTIMIZADO 0 166000
Adicionar-Hot-OTIMIZADO 0 167000
Adicionar-Hot-OTIMIZADO 0 168000
Adicionar-Hot-OTIMIZADO 0 169000
Adicionar-Hot-OTIMIZADO 0 170000
Adicionar-Hot-OTIMIZADO 0 171000
Adicionar-Hot-OTIMIZADO 0 172000
Adicionar-Hot-OTIMIZADO 0 173000
Adicionar-Hot-OTIMIZADO 0 174000
Adicionar-Hot-OTIMIZADO 0 175000
Adicionar-Hot-OTIMIZADO 0 176000
Adicionar-Hot-OTIMIZADO 0 177000
Adicionar-Hot-OTIMIZADO 0 178000
Adicionar-Hot-OTIMIZADO 0 179000
Adicionar-Hot-OTIMIZADO 0 180000
Adicionar-Hot-OTIMIZADO 0 181000
Adicionar-Hot-OTIMIZADO 0 182000
Adicionar-Hot-OTIMIZADO 0 183000
Adicionar-Hot-OTIMIZADO 0 184000
Adicionar-Hot-OTIMIZADO 0 185000
Adicionar-Hot-OTIMIZADO 0 186000
Adicionar-Hot-OTIMIZADO 0 187000
Adicionar-Hot-OTIMIZADO 0 188000
Adicionar-Hot-OTIMIZADO 0 189000
Adicionar-Hot-OTIMIZADO 0 190000
Adicionar-Hot-OTIMIZADO 0 191000
Adicionar-Hot-OTIMIZADO 0 192000
Adicionar-Hot-OTIMIZADO 0 193000
Adicionar-Hot-OTIMIZADO 0 194000
Adicionar-Hot-OTIMIZADO 0 195000
Adicionar-Hot-OTIMIZADO 0 196000
Adicionar-Hot-OTIMIZADO 0 197000
Adicionar-Hot-OTIMIZADO 0 198000
Adicionar-Hot-OTIMIZADO 0 199000
Adicionar-Hot-OTIMIZADO 0 200000
Adicionar-Hot-OTIMIZADO 0 201000
Adicionar-Hot-OTIMIZADO 0 202000
Adicionar-Hot-OTIMIZADO 0 203000
Adicionar-Hot-OTIMIZADO 0 204000
Adicionar-Hot-OTIMIZADO 0 205000
Adicionar-Hot-OTIMIZADO 0 206000
Adicionar-Hot-OTIMIZADO 0 207000
Adicionar-Hot-OTIMIZADO 0 208000
Adicionar-Hot-OTIMIZADO 0 209000
Adicionar-Hot-OTIMIZADO 0 210000
Adicionar-Hot-OTIMIZADO 0 211000
Adicionar-Hot-OTIMIZADO 0 212000
Adicionar-Hot-OTIMIZADO 0 213000
Adicionar-Hot-OTIMIZADO 0 214000
Adicionar-Hot-OTIMIZADO 0 215000
Adicionar-Hot-OTIMIZADO 0 216000
Adicionar-Hot-OTIMIZADO 0 217000
Adicionar-Hot-OTIMIZADO 0 218000
Adicionar-Hot-OTIMIZADO 0 219000
Adicionar-Hot-OTIMIZADO 0 220000
Adicionar-Hot-OTIMIZADO 0 221000
Adicionar-Hot-OTIMIZADO 0 222000
Adicionar-Hot-OTIMIZADO 0 223000
Adicionar-Hot-OTIMIZADO 0 224000
Adicionar-Hot-OTIMIZADO 0 225000
Adicionar-Hot-OTIMIZADO 0 226000
Adicionar-Hot-OTIMIZADO 0 227000
Adicionar-Hot-OTIMIZADO 0 228000
Adicionar-Hot-OTIMIZADO 0 229000
Adicionar-Hot-OTIMIZADO 0 230000
Adicionar-Hot-OTIMIZADO 0 231000
Adicionar-Hot-OTIMIZADO 0 232000
Adicionar-Hot-OTIMIZADO 0 233000
Adicionar-Hot-OTIMIZADO 0 234000
Adicionar-Hot-OTIMIZADO 0 235000
Adicionar-Hot-OTIMIZADO 0 236000
Adicionar-Hot-OTIMIZADO 0 237000
Adicionar-Hot-OTIMIZADO 0 238000
Adicionar-Hot-OTIMIZADO 0 239000
Adicionar-Hot-OTIMIZADO 0 240000
Adicionar-Hot-OTIMIZADO 0 241000
Adicionar-Hot-OTIMIZADO 0 242000
Adicionar-Hot-OTIMIZADO 0 243000
Adicionar-Hot-OTIMIZADO 0 244000
Adicionar-Hot-OTIMIZADO 0 245000
Adicionar-Hot-OTIMIZADO 0 246000
Adicionar-Hot-OTIMIZADO 0 247000
Adicionar-Hot-OTIMIZADO 0 248000
Adicionar-Hot-OTIMIZADO 0 249000
